index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
270,595081300,595135222,595268284,595237282,595253160,595253161,595268284,595133174,595272380,"decoded_payload_last_chip",1,807.203806,807.384283,136,0.000000,-204.585884,"IEEE 802.15.4z SFD #2",0.868484,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
271,597291100,597347187,597480248,597449246,597465125,597465126,597480248,597345139,597484344,"decoded_payload_last_chip",1,810.203975,810.384451,136,1.239648,-93.813219,"IEEE 802.15.4z SFD #2",0.858677,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
272,599503800,599557756,599690818,599659816,599675694,599675695,599690818,599555708,599694914,"decoded_payload_last_chip",1,813.202252,813.382728,136,0.000000,-137.387809,"IEEE 802.15.4z SFD #2",0.868760,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
273,601723100,601777005,601910066,601879064,601894942,601894944,601910066,601774957,601914162,"decoded_payload_last_chip",1,816.212301,816.392776,136,0.000000,-222.479626,"IEEE 802.15.4z SFD #2",0.868474,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
274,603928700,603982606,604115667,604084665,604100544,604100545,604115667,603980558,604119763,"decoded_payload_last_chip",1,819.203838,819.384314,136,0.000000,-297.365607,"IEEE 802.15.4z SFD #2",0.867859,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
275,606140052,606194033,606327094,606296092,606311970,606311972,606327094,606191985,606331190,"decoded_payload_last_chip",1,822.203278,822.383754,136,0.936779,-275.474345,"IEEE 802.15.4z SFD #2",0.861846,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
276,608352400,608406363,608539424,608508422,608524301,608524302,608539424,608404315,608543520,"decoded_payload_last_chip",1,825.203943,825.384418,136,0.629215,-122.636381,"IEEE 802.15.4z SFD #2",0.863769,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
277,610572100,610626491,610759553,610728550,610744429,610744430,610759553,610624443,610763649,"decoded_payload_last_chip",1,828.215184,828.395661,136,0.000000,-217.677672,"IEEE 802.15.4z SFD #2",0.869002,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
278,612770300,612828891,612961952,612930950,612946829,612946830,612961952,612826843,612966048,"decoded_payload_last_chip",1,831.202380,831.382856,136,0.629215,-212.952613,"IEEE 802.15.4z SFD #2",0.864558,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
279,614986600,615040577,615173638,615142636,615158515,615158516,615173638,615038529,615177734,"decoded_payload_last_chip",1,834.202171,834.382647,136,0.000000,-182.525860,"IEEE 802.15.4z SFD #2",0.869231,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
280,617200100,617254053,617387115,617356113,617371991,617371992,617387115,617252005,617391211,"decoded_payload_last_chip",1,837.204390,837.384867,136,0.000000,-106.587306,"IEEE 802.15.4z SFD #2",0.868522,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
281,619411900,619465817,619598878,619567876,619583754,619583756,619598878,619463769,619602974,"decoded_payload_last_chip",1,840.204287,840.384763,136,0.000000,-164.686506,"IEEE 802.15.4z SFD #2",0.869017,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
282,621622800,621676717,621809778,621778776,621794655,621794656,621809778,621674669,621813874,"decoded_payload_last_chip",1,843.203012,843.383488,136,0.000000,-256.378233,"IEEE 802.15.4z SFD #2",0.869131,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
283,623815244,623895458,624028519,623997517,624013396,624013397,624028519,623893410,624032615,"decoded_payload_last_chip",1,846.212373,846.392848,136,2.120079,-206.756608,"IEEE 802.15.4z SFD #2",0.852940,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
284,626046200,626100509,626233571,626202568,626218447,626218448,626233571,626098461,626237667,"decoded_payload_last_chip",1,849.203164,849.383641,136,0.000000,-290.054023,"IEEE 802.15.4z SFD #2",0.868891,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
285,628251800,628311416,628444477,628413475,628429353,628429355,628444477,628309368,628448573,"decoded_payload_last_chip",1,852.201899,852.382374,136,0.000000,-263.666392,"IEEE 802.15.4z SFD #2",0.869318,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
286,630467900,630524674,630657735,630626733,630642611,630642613,630657735,630522626,630661831,"decoded_payload_last_chip",1,855.203822,855.384298,136,0.000000,-212.343803,"IEEE 802.15.4z SFD #2",0.869412,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
287,632682100,632736325,632869387,632838384,632854263,632854264,632869387,632734277,632873483,"decoded_payload_last_chip",1,858.203566,858.384043,136,1.537820,-154.012602,"IEEE 802.15.4z SFD #2",0.857741,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
288,634872576,634947935,635080996,635049994,635065872,635065873,635080996,634945887,635085092,"decoded_payload_last_chip",1,861.203254,861.383729,136,0.000000,-303.152558,"IEEE 802.15.4z SFD #2",0.869346,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
289,637105800,637159780,637292841,637261839,637277718,637277719,637292841,637157732,637296937,"decoded_payload_last_chip",1,864.203261,864.383736,136,-0.000000,-107.449053,"IEEE 802.15.4z SFD #2",0.869502,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
290,639312600,639372276,639505337,639474335,639490213,639490215,639505337,639370228,639509433,"decoded_payload_last_chip",1,867.204150,867.384626,136,0.000000,-70.539307,"IEEE 802.15.4z SFD #2",0.869961,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
291,641527700,641581623,641714684,641683682,641699561,641699562,641714684,641579575,641718780,"decoded_payload_last_chip",1,870.200769,870.381245,136,0.000000,-164.671057,"IEEE 802.15.4z SFD #2",0.869875,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
292,643741700,643795684,643928746,643897744,643913622,643913623,643928746,643793636,643932842,"decoded_payload_last_chip",1,873.203781,873.384258,136,0.000000,-104.464901,"IEEE 802.15.4z SFD #2",0.869996,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
293,645962100,646016079,646149140,646118138,646134016,646134018,646149140,646014031,646153236,"decoded_payload_last_chip",1,876.215385,876.395860,136,0.000000,-101.769527,"IEEE 802.15.4z SFD #2",0.869995,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
294,648165100,648219004,648352065,648321063,648336941,648336943,648352065,648216956,648356161,"decoded_payload_last_chip",1,879.203293,879.383769,136,0.000000,-230.450190,"IEEE 802.15.4z SFD #2",0.869142,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
295,650376400,650430389,650563450,650532448,650548326,650548328,650563450,650428341,650567546,"decoded_payload_last_chip",1,882.202676,882.383152,136,0.000000,-254.346440,"IEEE 802.15.4z SFD #2",0.869702,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
296,652589300,652643239,652776301,652745299,652761177,652761179,652776301,652641191,652780397,"decoded_payload_last_chip",1,885.204046,885.384523,136,0.936779,-161.073665,"IEEE 802.15.4z SFD #2",0.863122,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
297,654791300,654855139,654988200,654957198,654973076,654973078,654988200,654853091,654992296,"decoded_payload_last_chip",1,888.204127,888.384603,136,1.239648,-287.242904,"IEEE 802.15.4z SFD #2",0.860861,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
298,657008100,657065572,657198633,657167631,657183510,657183511,657198633,657063524,657202729,"decoded_payload_last_chip",1,891.202219,891.382694,136,0.000000,-76.627632,"IEEE 802.15.4z SFD #2",0.870409,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
299,659223400,659277341,659410402,659379400,659395278,659395280,659410402,659275293,659414498,"decoded_payload_last_chip",1,894.202123,894.382598,136,0.000000,-80.679143,"IEEE 802.15.4z SFD #2",0.870417,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
300,661436000,661490239,661623300,661592298,661608176,661608177,661623300,661488191,661627396,"decoded_payload_last_chip",1,897.203558,897.384033,136,0.000000,-249.231168,"IEEE 802.15.4z SFD #2",0.870556,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
301,663625280,663702303,663835364,663804362,663820240,663820242,663835364,663700255,663839460,"decoded_payload_last_chip",1,900.203861,900.384337,136,0.000000,-122.420248,"IEEE 802.15.4z SFD #2",0.870504,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
302,665859200,665913162,666046224,666015221,666031100,666031101,666046224,665911114,666050320,"decoded_payload_last_chip",1,903.202531,903.383008,136,0.000000,-190.578237,"IEEE 802.15.4z SFD #2",0.870780,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
303,668081600,668135506,668268567,668237565,668253444,668253445,668268567,668133458,668272663,"decoded_payload_last_chip",1,906.216778,906.397253,136,-0.000000,-77.380929,"IEEE 802.15.4z SFD #2",0.870723,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
304,670267132,670337374,670470436,670439434,670455312,670455314,670470436,670335326,670474532,"decoded_payload_last_chip",1,909.203252,909.383729,136,1.831297,-198.292044,"IEEE 802.15.4z SFD #2",0.856087,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
305,672495200,672549196,672682257,672651255,672667134,672667135,672682257,672547148,672686353,"decoded_payload_last_chip",1,912.203228,912.383704,136,0.000000,-100.738451,"IEEE 802.15.4z SFD #2",0.870791,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
306,674707300,674761225,674894287,674863284,674879163,674879164,674894287,674759177,674898383,"decoded_payload_last_chip",1,915.203484,915.383961,136,-0.000000,-162.864932,"IEEE 802.15.4z SFD #2",0.871125,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
307,676909800,676972900,677105961,677074959,677090838,677090839,677105961,676970852,677110057,"decoded_payload_last_chip",1,918.203261,918.383736,136,0.000000,-299.858890,"IEEE 802.15.4z SFD #2",0.870329,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
308,679129360,679185030,679318091,679287089,679302967,679302969,679318091,679182982,679322187,"decoded_payload_last_chip",1,921.203654,921.384130,136,0.629215,12.436064,"IEEE 802.15.4z SFD #2",0.865107,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
309,681308904,681395989,681529050,681498048,681513927,681513928,681529050,681393941,681533146,"decoded_payload_last_chip",1,924.202459,924.382935,136,0.000000,-200.528461,"IEEE 802.15.4z SFD #2",0.871321,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
310,683554200,683608160,683741221,683710219,683726098,683726099,683741221,683606112,683745317,"decoded_payload_last_chip",1,927.202908,927.383384,136,0.000000,-212.813589,"IEEE 802.15.4z SFD #2",0.869579,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
311,685764800,685820538,685953599,685922597,685938475,685938477,685953599,685818490,685957695,"decoded_payload_last_chip",1,930.203638,930.384113,136,0.000000,-274.166143,"IEEE 802.15.4z SFD #2",0.870956,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
312,687959564,688031503,688164565,688133563,688149441,688149443,688164565,688029455,688168661,"decoded_payload_last_chip",1,933.202451,933.382928,136,0.936779,-99.021184,"IEEE 802.15.4z SFD #2",0.864229,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
313,690200300,690254284,690387346,690356344,690372222,690372224,690387346,690252236,690391442,"decoded_payload_last_chip",1,936.217291,936.397767,136,1.239648,-257.871714,"IEEE 802.15.4z SFD #2",0.862144,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
314,692384400,692455797,692588859,692557856,692573735,692573736,692588859,692453749,692592955,"decoded_payload_last_chip",1,939.203284,939.383761,136,0.000000,-184.598630,"IEEE 802.15.4z SFD #2",0.871627,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
315,694613300,694667372,694800433,694769431,694785309,694785311,694800433,694665324,694804529,"decoded_payload_last_chip",1,942.202924,942.383400,136,0.000000,-92.842546,"IEEE 802.15.4z SFD #2",0.871529,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
316,696824800,696878662,697011723,696980721,696996599,696996601,697011723,696876614,697015819,"decoded_payload_last_chip",1,945.202178,945.382654,136,0.000000,-238.171262,"IEEE 802.15.4z SFD #2",0.871732,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
317,699038300,699092262,699225324,699194321,699210200,699210201,699225324,699090214,699229420,"decoded_payload_last_chip",1,948.204565,948.385042,136,0.694954,-225.089573,"IEEE 802.15.4z SFD #2",0.866709,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
318,701247100,701302892,701435953,701404951,701420829,701420830,701435953,701300844,701440049,"decoded_payload_last_chip",1,951.202924,951.383400,136,0.000000,-219.728217,"IEEE 802.15.4z SFD #2",0.872195,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
319,703460900,703514803,703647864,703616862,703632740,703632741,703647864,703512755,703651960,"decoded_payload_last_chip",1,954.203021,954.383496,136,0.000000,-290.134730,"IEEE 802.15.4z SFD #2",0.871783,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
320,705671672,705727794,705860856,705829853,705845732,705845733,705860856,705725746,705864952,"decoded_payload_last_chip",1,957.204582,957.385059,136,0.000000,-263.353550,"IEEE 802.15.4z SFD #2",0.870507,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
321,707880200,707938524,708071585,708040583,708056461,708056463,708071585,707936476,708075681,"decoded_payload_last_chip",1,960.203076,960.383552,136,0.000000,-188.372227,"IEEE 802.15.4z SFD #2",0.872059,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
322,710096400,710150842,710283904,710252901,710268780,710268781,710283904,710148794,710288000,"decoded_payload_last_chip",1,963.203725,963.384201,136,0.000000,-174.019994,"IEEE 802.15.4z SFD #2",0.872209,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
323,712315000,712369535,712502597,712471595,712487473,712487474,712502597,712367487,712506693,"decoded_payload_last_chip",1,966.213019,966.393496,136,0.629215,-155.279121,"IEEE 802.15.4z SFD #2",0.867530,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
324,714519600,714574103,714707164,714676162,714692040,714692042,714707164,714572055,714711260,"decoded_payload_last_chip",1,969.203156,969.383632,136,0.000000,-58.594470,"IEEE 802.15.4z SFD #2",0.872405,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
325,716732000,716786840,716919902,716888899,716904778,716904779,716919902,716784792,716923998,"decoded_payload_last_chip",1,972.204373,972.384850,136,0.000000,-189.660820,"IEEE 802.15.4z SFD #2",0.872241,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
326,718943900,718997853,719130915,719099913,719115791,719115792,719130915,718995805,719135011,"decoded_payload_last_chip",1,975.203251,975.383728,136,-0.000000,-151.527718,"IEEE 802.15.4z SFD #2",0.872474,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
327,721161900,721217184,721350246,721319244,721335122,721335124,721350246,721215136,721354342,"decoded_payload_last_chip",1,978.213411,978.393888,136,4.010072,-148.415610,"IEEE 802.15.4z SFD #2",0.840608,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
328,723247700,723420665,723553727,723522725,723538603,723538604,723553727,723418617,723557823,"decoded_payload_last_chip",1,981.202074,981.382551,136,0.936779,-196.850373,"IEEE 802.15.4z SFD #2",0.865781,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
329,725575692,725633019,725766080,725735078,725750956,725750958,725766080,725630971,725770176,"decoded_payload_last_chip",1,984.202771,984.383247,136,0.000000,-280.821609,"IEEE 802.15.4z SFD #2",0.872727,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
330,727778400,727847157,727980219,727949217,727965095,727965096,727980219,727845109,727984315,"decoded_payload_last_chip",1,987.205888,987.386365,136,0.936779,-180.570053,"IEEE 802.15.4z SFD #2",0.865701,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
331,730003200,730057160,730190221,730159219,730175098,730175099,730190221,730055112,730194317,"decoded_payload_last_chip",1,990.203396,990.383872,136,1.239648,-236.273526,"IEEE 802.15.4z SFD #2",0.863132,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
332,732214100,732268037,732401099,732370097,732385975,732385977,732401099,732265989,732405195,"decoded_payload_last_chip",1,993.202090,993.382567,136,3.754160,-101.606131,"IEEE 802.15.4z SFD #2",0.841511,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
333,734434800,734488650,734621712,734590709,734606588,734606589,734621712,734486602,734625808,"decoded_payload_last_chip",1,996.213989,996.394466,136,2.120079,-239.805743,"IEEE 802.15.4z SFD #2",0.856642,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
334,736638200,736692030,736825091,736794089,736809968,736809969,736825091,736689982,736829187,"decoded_payload_last_chip",1,999.202515,999.382990,136,0.629215,-138.979225,"IEEE 802.15.4z SFD #2",0.867956,1,14,0x6943,0x6943,1,"3D05AD8A88DA8AA8AD88DA8A4369"
