index,window_offset,abs_start_sample,abs_end_sample,abs_phr_start_sample,abs_phr_end_sample,abs_payload_start_sample,abs_payload_end_sample,localization_start_sample,localization_end_sample,end_sample_source,has_precise_end_sample,time_start_ms,time_end_ms,detected_repetitions,sample_clock_error_ppm,cfo_hz,sfd_name,sfd_correlation,phr_secded_pass,psdu_length_bytes,fcs_received,fcs_calculated,fcs_pass,payload_hex
1138,430285800,430339773,430567358,430537868,430553746,430553748,430567358,430337725,430571454,"decoded_payload_last_chip",1,583.685673,583.994355,262,-0.000000,-1659.203393,"Decawave DW-8",0.959253,1,12,0x07DB,0x07DB,1,"618883F2F00200010000DB07"
1139,430664300,430718244,430945828,430916338,430932217,430932218,430945828,430716196,430949924,"decoded_payload_last_chip",1,584.199007,584.507688,262,0.000000,-1657.545068,"Decawave DW-8",0.959034,1,12,0x9BD5,0x9BD5,1,"618884F2F00200010000D59B"
1140,431043100,431096715,431324299,431294809,431310687,431310689,431324299,431094667,431328395,"decoded_payload_last_chip",1,584.712341,585.021022,262,0.000000,-1654.857270,"Decawave DW-8",0.959487,1,12,0x1A6A,0x1A6A,1,"618885F2F002000100006A1A"
1141,431421200,431475185,431702769,431673280,431689158,431689160,431702769,431473137,431706865,"decoded_payload_last_chip",1,585.225674,585.534355,262,0.000000,-1629.970170,"Decawave DW-8",0.959116,1,12,0x90BA,0x90BA,1,"618886F2F00200010000BA90"
1142,431799700,431853656,432081240,432051750,432067629,432067630,432081240,431851608,432085336,"decoded_payload_last_chip",1,585.739008,586.047689,262,0.000000,-1641.891971,"Decawave DW-8",0.958928,1,12,0x1105,0x1105,1,"618887F2F002000100000511"
1143,432178300,432232126,432459710,432430220,432446099,432446100,432459710,432230078,432463806,"decoded_payload_last_chip",1,586.252341,586.561022,262,0.000000,-1647.402020,"Decawave DW-8",0.959234,1,12,0xA0B7,0xA0B7,1,"618888F2F00200010000B7A0"
1144,432556600,432610596,432838181,432808691,432824569,432824571,432838181,432608548,432842277,"decoded_payload_last_chip",1,586.765674,587.074356,262,0.000000,-1633.679878,"Decawave DW-8",0.959402,1,12,0x2108,0x2108,1,"618889F2F002000100000821"
1145,432935400,432989067,433216651,433187161,433203040,433203041,433216651,432987019,433220747,"decoded_payload_last_chip",1,587.279008,587.587689,262,0.000000,-1648.432046,"Decawave DW-8",0.959496,1,12,0xABD8,0xABD8,1,"61888AF2F00200010000D8AB"
1146,433313600,433367537,433595121,433565632,433581510,433581512,433595121,433365489,433599217,"decoded_payload_last_chip",1,587.792341,588.101021,262,0.000000,-1636.245026,"Decawave DW-8",0.959779,1,12,0x2A67,0x2A67,1,"61888BF2F00200010000672A"
1147,433692200,433746008,433973592,433944103,433959981,433959982,433973592,433743960,433977688,"decoded_payload_last_chip",1,588.305675,588.614355,262,0.000000,-1633.088722,"Decawave DW-8",0.959637,1,12,0xB669,0xB669,1,"61888CF2F0020001000069B6"
1148,434070500,434124479,434352063,434322573,434338452,434338453,434352063,434122431,434356159,"decoded_payload_last_chip",1,588.819009,589.127690,262,0.000000,-1637.130454,"Decawave DW-8",0.959202,1,12,0x37D6,0x37D6,1,"61888DF2F00200010000D637"
1149,434449200,434502949,434730533,434701043,434716922,434716923,434730533,434500901,434734629,"decoded_payload_last_chip",1,589.332342,589.641022,262,0.000000,-1651.379926,"Decawave DW-8",0.959601,1,12,0xBD06,0xBD06,1,"61888EF2F0020001000006BD"
1150,434827500,434881420,435109004,435079514,435095392,435095394,435109004,434879372,435113100,"decoded_payload_last_chip",1,589.845676,590.154357,262,0.000000,-1657.496730,"Decawave DW-8",0.959660,1,12,0x3CB9,0x3CB9,1,"61888FF2F00200010000B93C"
1151,435205900,435259890,435487474,435457984,435473863,435473864,435487474,435257842,435491570,"decoded_payload_last_chip",1,590.359009,590.667689,262,0.000000,-1638.790899,"Decawave DW-8",0.959307,1,12,0xD673,0xD673,1,"618890F2F0020001000073D6"
1152,435584400,435638360,435865946,435836456,435852334,435852336,435865946,435636312,435870042,"decoded_payload_last_chip",1,590.872342,591.181025,262,5.522154,-1914.555694,"Decawave DW-8",0.952255,1,12,0x57CC,0x57CC,1,"618891F2F00200010000CC57"
1153,435963000,436016831,436244415,436214925,436230804,436230805,436244415,436014783,436248511,"decoded_payload_last_chip",1,591.385676,591.694356,262,0.000000,-1656.866964,"Decawave DW-8",0.958951,1,12,0xDD1C,0xDD1C,1,"618892F2F002000100001CDD"
1154,436341600,436395302,436622886,436593396,436609275,436609276,436622886,436393254,436626982,"decoded_payload_last_chip",1,591.899010,592.207690,262,0.000000,-1653.472797,"Decawave DW-8",0.959557,1,12,0x5CA3,0x5CA3,1,"618893F2F00200010000A35C"
1155,436719800,436773772,437001356,436971866,436987745,436987746,437001356,436771724,437005452,"decoded_payload_last_chip",1,592.412343,592.721023,262,0.000000,-1643.510013,"Decawave DW-8",0.959203,1,12,0xC0AD,0xC0AD,1,"618894F2F00200010000ADC0"
1156,437098400,437152243,437379827,437350337,437366216,437366217,437379827,437150195,437383923,"decoded_payload_last_chip",1,592.925677,593.234357,262,0.000000,-1634.729258,"Decawave DW-8",0.959121,1,12,0x4112,0x4112,1,"618895F2F002000100001241"
1157,437477200,437530713,437758298,437728808,437744687,437744688,437758298,437528665,437762394,"decoded_payload_last_chip",1,593.439010,593.747692,262,5.105456,-1890.477171,"Decawave DW-8",0.954584,1,12,0xCBC2,0xCBC2,1,"618896F2F00200010000C2CB"
1158,437855200,437909184,438136768,438107278,438123157,438123158,438136768,437907136,438140864,"decoded_payload_last_chip",1,593.952344,594.261024,262,0.000000,-1658.820765,"Decawave DW-8",0.959361,1,12,0x4A7D,0x4A7D,1,"618897F2F002000100007D4A"
1159,438233700,438287654,438515238,438485749,438501627,438501629,438515238,438285606,438519334,"decoded_payload_last_chip",1,594.465677,594.774357,262,0.000000,-1668.189661,"Decawave DW-8",0.958546,1,12,0xFBCF,0xFBCF,1,"618898F2F00200010000CFFB"
1160,438612200,438666125,438893709,438864219,438880098,438880099,438893709,438664077,438897805,"decoded_payload_last_chip",1,594.979011,595.287691,262,0.000000,-1644.602404,"Decawave DW-8",0.958703,1,12,0x7A70,0x7A70,1,"618899F2F00200010000707A"
1161,438990600,439044595,439272179,439242689,439258568,439258569,439272179,439042547,439276275,"decoded_payload_last_chip",1,595.492343,595.801024,262,0.000000,-1642.896771,"Decawave DW-8",0.959430,1,12,0xF0A0,0xF0A0,1,"61889AF2F00200010000A0F0"
1162,439369200,439423066,439650650,439621160,439637039,439637040,439650650,439421018,439654746,"decoded_payload_last_chip",1,596.005678,596.314358,262,0.000000,-1652.866823,"Decawave DW-8",0.958980,1,12,0x711F,0x711F,1,"61889BF2F002000100001F71"
1163,439747600,439801536,440029120,439999630,440015509,440015510,440029120,439799488,440033216,"decoded_payload_last_chip",1,596.519010,596.827691,262,0.000000,-1643.276795,"Decawave DW-8",0.958591,1,12,0xED11,0xED11,1,"61889CF2F0020001000011ED"
1164,440126100,440180006,440407590,440378101,440393979,440393981,440407590,440177958,440411686,"decoded_payload_last_chip",1,597.032343,597.341024,262,-0.000000,-1633.273758,"Decawave DW-8",0.959280,1,12,0x6CAE,0x6CAE,1,"61889DF2F00200010000AE6C"
1165,440504500,440558477,440786061,440756572,440772450,440772452,440786061,440556429,440790157,"decoded_payload_last_chip",1,597.545677,597.854358,262,-0.000000,-1650.307130,"Decawave DW-8",0.959066,1,12,0xE67E,0xE67E,1,"61889EF2F002000100007EE6"
1166,440883000,440936948,441164532,441135042,441150920,441150922,441164532,440934900,441168628,"decoded_payload_last_chip",1,598.059012,598.367692,262,0.000000,-1628.856839,"Decawave DW-8",0.959129,1,12,0x67C1,0x67C1,1,"61889FF2F00200010000C167"
1167,441261500,441315418,441543002,441513513,441529391,441529392,441543002,441313370,441547098,"decoded_payload_last_chip",1,598.572344,598.881025,262,-0.000000,-1648.690573,"Decawave DW-8",0.959199,1,12,0x3BFB,0x3BFB,1,"6188A0F2F00200010000FB3B"
1168,441639900,441693888,441921472,441891983,441907861,441907863,441921472,441691840,441925568,"decoded_payload_last_chip",1,599.085677,599.394358,262,0.000000,-1650.512528,"Decawave DW-8",0.959534,1,12,0xBA44,0xBA44,1,"6188A1F2F0020001000044BA"
1169,442018400,442072359,442299943,442270453,442286332,442286333,442299943,442070311,442304039,"decoded_payload_last_chip",1,599.599011,599.907692,262,0.000000,-1656.563608,"Decawave DW-8",0.959587,1,12,0x3094,0x3094,1,"6188A2F2F002000100009430"
1170,442397000,442450829,442678414,442648924,442664802,442664804,442678414,442448781,442682510,"decoded_payload_last_chip",1,600.112344,600.421026,262,0.000000,-1653.316394,"Decawave DW-8",0.959056,1,12,0xB12B,0xB12B,1,"6188A3F2F002000100002BB1"
1171,442775300,442829300,443056884,443027395,443043273,443043274,443056884,442827252,443060980,"decoded_payload_last_chip",1,600.625678,600.934359,262,0.000000,-1645.818872,"Decawave DW-8",0.958927,1,12,0x2D25,0x2D25,1,"6188A4F2F00200010000252D"
1172,443154000,443207770,443435355,443405865,443421743,443421745,443435355,443205722,443439451,"decoded_payload_last_chip",1,601.139011,601.447693,262,-0.000000,-1652.677468,"Decawave DW-8",0.958632,1,12,0xAC9A,0xAC9A,1,"6188A5F2F002000100009AAC"
1173,443532300,443586241,443813825,443784335,443800214,443800215,443813825,443584193,443817921,"decoded_payload_last_chip",1,601.652345,601.961026,262,0.000000,-1633.690502,"Decawave DW-8",0.959610,1,12,0x264A,0x264A,1,"6188A6F2F002000100004A26"
1174,443910900,443964712,444192296,444162806,444178685,444178686,444192296,443962664,444196392,"decoded_payload_last_chip",1,602.165679,602.474360,262,0.000000,-1644.500325,"Decawave DW-8",0.959279,1,12,0xA7F5,0xA7F5,1,"6188A7F2F00200010000F5A7"
1175,444289200,444343182,444570766,444541277,444557155,444557157,444570766,444341134,444574862,"decoded_payload_last_chip",1,602.679012,602.987693,262,3.130655,-1765.599421,"Decawave DW-8",0.960921,1,12,0x1647,0x1647,1,"6188A8F2F002000100004716"
1176,444667700,444721653,444949237,444919747,444935626,444935627,444949237,444719605,444953333,"decoded_payload_last_chip",1,603.192346,603.501027,262,0.000000,-1644.620024,"Decawave DW-8",0.959174,1,12,0x97F8,0x97F8,1,"6188A9F2F00200010000F897"
1177,445046200,445100123,445327707,445298218,445314096,445314098,445327707,445098075,445331803,"decoded_payload_last_chip",1,603.705679,604.014360,262,0.000000,-1644.421565,"Decawave DW-8",0.958719,1,12,0x1D28,0x1D28,1,"6188AAF2F00200010000281D"
1178,445424600,445478593,445706178,445676688,445692566,445692568,445706178,445476545,445710274,"decoded_payload_last_chip",1,604.219012,604.527694,262,0.000000,-1645.204413,"Decawave DW-8",0.959441,1,12,0x9C97,0x9C97,1,"6188ABF2F00200010000979C"
1179,445803100,445857064,446084648,446055158,446071037,446071038,446084648,445855016,446088744,"decoded_payload_last_chip",1,604.732346,605.041026,262,0.000000,-1668.554072,"Decawave DW-8",0.959282,1,12,0x0099,0x0099,1,"6188ACF2F002000100009900"
1180,446181600,446235534,446463119,446433629,446449507,446449509,446463119,446233486,446467215,"decoded_payload_last_chip",1,605.245679,605.554361,262,-0.000000,-1679.317210,"Decawave DW-8",0.959348,1,12,0x8126,0x8126,1,"6188ADF2F002000100002681"
1181,446560100,446614005,446841589,446812099,446827978,446827979,446841589,446611957,446845685,"decoded_payload_last_chip",1,605.759013,606.067693,262,0.000000,-1635.584328,"Decawave DW-8",0.959237,1,12,0x0BF6,0x0BF6,1,"6188AEF2F00200010000F60B"
1182,446938500,446992476,447220060,447190570,447206449,447206450,447220060,446990428,447224156,"decoded_payload_last_chip",1,606.272347,606.581028,262,0.000000,-1663.134721,"Decawave DW-8",0.959246,1,12,0x8A49,0x8A49,1,"6188AFF2F00200010000498A"
1183,447317000,447370946,447598530,447569041,447584919,447584920,447598530,447368898,447602626,"decoded_payload_last_chip",1,606.785680,607.094360,262,0.000000,-1670.049855,"Decawave DW-8",0.959074,1,12,0x6083,0x6083,1,"6188B0F2F002000100008360"
1184,447695500,447749417,447977001,447947511,447963389,447963391,447977001,447747369,447981097,"decoded_payload_last_chip",1,607.299014,607.607694,262,0.000000,-1659.876128,"Decawave DW-8",0.959201,1,12,0xE13C,0xE13C,1,"6188B1F2F002000100003CE1"
1185,448073900,448127887,448355471,448325981,448341860,448341861,448355471,448125839,448359567,"decoded_payload_last_chip",1,607.812347,608.121027,262,0.000000,-1641.779244,"Decawave DW-8",0.958820,1,12,0x6BEC,0x6BEC,1,"6188B2F2F00200010000EC6B"
1186,448452400,448506357,448733941,448704452,448720330,448720332,448733941,448504309,448738037,"decoded_payload_last_chip",1,608.325680,608.634360,262,0.000000,-1623.293635,"Decawave DW-8",0.959247,1,12,0xEA53,0xEA53,1,"6188B3F2F0020001000053EA"
1187,448831000,448884828,449112412,449082922,449098801,449098802,449112412,448882780,449116508,"decoded_payload_last_chip",1,608.839014,609.147694,262,0.000000,-1643.749377,"Decawave DW-8",0.959149,1,12,0x765D,0x765D,1,"6188B4F2F002000100005D76"
1188,449209300,449263299,449490883,449461393,449477271,449477273,449490883,449261251,449494979,"decoded_payload_last_chip",1,609.352348,609.661028,262,0.000000,-1657.279207,"Decawave DW-8",0.959176,1,12,0xF7E2,0xF7E2,1,"6188B5F2F00200010000E2F7"
1189,449587800,449641769,449869353,449839864,449855742,449855743,449869353,449639721,449873449,"decoded_payload_last_chip",1,609.865681,610.174361,262,0.000000,-1658.435424,"Decawave DW-8",0.958955,1,12,0x7D32,0x7D32,1,"6188B6F2F00200010000327D"
1190,449966300,450020239,450247824,450218334,450234212,450234214,450247824,450018191,450251920,"decoded_payload_last_chip",1,610.379013,610.687695,262,0.000000,-1678.990414,"Decawave DW-8",0.958989,1,12,0xFC8D,0xFC8D,1,"6188B7F2F002000100008DFC"
1191,450337700,450398710,450626294,450596805,450612683,450612685,450626294,450396662,450630390,"decoded_payload_last_chip",1,610.892348,611.201028,262,0.000000,-1643.739557,"Decawave DW-8",0.959558,1,12,0x4D3F,0x4D3F,1,"6188B8F2F002000100003F4D"
1192,450723200,450777180,451004764,450975275,450991153,450991154,451004764,450775132,451008860,"decoded_payload_last_chip",1,611.405680,611.714361,262,0.000000,-1650.806674,"Decawave DW-8",0.959328,1,12,0xCC80,0xCC80,1,"6188B9F2F0020001000080CC"
1193,451101800,451155651,451383235,451353745,451369624,451369625,451383235,451153603,451387331,"decoded_payload_last_chip",1,611.919014,612.227695,262,0.000000,-1638.412005,"Decawave DW-8",0.958890,1,12,0x4650,0x4650,1,"6188BAF2F002000100005046"
1194,451480200,451534121,451761706,451732216,451748095,451748096,451761706,451532073,451765802,"decoded_payload_last_chip",1,612.432347,612.741029,262,4.281911,-1847.963447,"Decawave DW-8",0.959778,1,12,0xC7EF,0xC7EF,1,"6188BBF2F00200010000EFC7"
1195,451858600,451912592,452140176,452110686,452126565,452126566,452140176,451910544,452144272,"decoded_payload_last_chip",1,612.945681,613.254362,262,0.000000,-1644.769720,"Decawave DW-8",0.958862,1,12,0x5BE1,0x5BE1,1,"6188BCF2F00200010000E15B"
1196,452237100,452291062,452518647,452489157,452505035,452505037,452518647,452289014,452522743,"decoded_payload_last_chip",1,613.459014,613.767696,262,0.000000,-1632.087457,"Decawave DW-8",0.959021,1,12,0xDA5E,0xDA5E,1,"6188BDF2F002000100005EDA"
1197,452615700,452669533,452897117,452867628,452883506,452883508,452897117,452667485,452901213,"decoded_payload_last_chip",1,613.972348,614.281029,262,0.000000,-1625.363797,"Decawave DW-8",0.958907,1,12,0x508E,0x508E,1,"6188BEF2F002000100008E50"
1198,452991000,453048003,453275588,453246098,453261976,453261978,453275588,453045955,453279684,"decoded_payload_last_chip",1,614.485681,614.794363,262,0.000000,-1667.510363,"Decawave DW-8",0.958708,1,12,0xD131,0xD131,1,"6188BFF2F0020001000031D1"
1199,453372500,453426474,453654058,453624569,453640447,453640449,453654058,453424426,453658154,"decoded_payload_last_chip",1,614.999015,615.307696,262,0.000000,-1645.398382,"Decawave DW-8",0.958518,1,12,0xE8FA,0xE8FA,1,"6188C0F2F00200010000FAE8"
1200,453751000,453804945,454032529,454003039,454018918,454018919,454032529,453802897,454036625,"decoded_payload_last_chip",1,615.512349,615.821030,262,0.000000,-1615.320739,"Decawave DW-8",0.958934,1,12,0x6945,0x6945,1,"6188C1F2F002000100004569"
1201,454129700,454183415,454410999,454381509,454397388,454397389,454410999,454181367,454415095,"decoded_payload_last_chip",1,616.025682,616.334363,262,0.000000,-1624.527595,"Decawave DW-8",0.958985,1,12,0xE395,0xE395,1,"6188C2F2F0020001000095E3"
1202,454507900,454561885,454789469,454759980,454775858,454775860,454789469,454559837,454793565,"decoded_payload_last_chip",1,616.539015,616.847696,262,0.000000,-1682.617312,"Decawave DW-8",0.958206,1,12,0x622A,0x622A,1,"6188C3F2F002000100002A62"
1203,454886400,454940356,455167940,455138450,455154329,455154330,455167940,454938308,455172036,"decoded_payload_last_chip",1,617.052349,617.361030,262,0.000000,-1638.912181,"Decawave DW-8",0.959095,1,12,0xFE24,0xFE24,1,"6188C4F2F0020001000024FE"
1204,455264900,455318826,455546410,455516921,455532799,455532801,455546410,455316778,455550506,"decoded_payload_last_chip",1,617.565682,617.874363,262,0.000000,-1627.145527,"Decawave DW-8",0.959110,1,12,0x7F9B,0x7F9B,1,"6188C5F2F002000100009B7F"
1205,455643300,455697297,455924881,455895392,455911270,455911271,455924881,455695249,455928977,"decoded_payload_last_chip",1,618.079016,618.387697,262,0.000000,-1643.911745,"Decawave DW-8",0.958434,1,12,0xF54B,0xF54B,1,"6188C6F2F002000100004BF5"
1206,456022000,456075767,456303352,456273862,456289740,456289742,456303352,456073719,456307448,"decoded_payload_last_chip",1,618.592349,618.901031,262,0.000000,-1648.926620,"Decawave DW-8",0.959149,1,12,0x74F4,0x74F4,1,"6188C7F2F00200010000F474"
1207,456400300,456454238,456681822,456652332,456668211,456668212,456681822,456452190,456685918,"decoded_payload_last_chip",1,619.105683,619.414364,262,0.000000,-1656.977775,"Decawave DW-8",0.959127,1,12,0xC546,0xC546,1,"6188C8F2F0020001000046C5"
1208,456778800,456832708,457060293,457030803,457046681,457046683,457060293,456830660,457064389,"decoded_payload_last_chip",1,619.619016,619.927698,262,-0.000000,-1634.912497,"Decawave DW-8",0.958564,1,12,0x44F9,0x44F9,1,"6188C9F2F00200010000F944"
1209,457157200,457211179,457438763,457409273,457425152,457425153,457438763,457209131,457442859,"decoded_payload_last_chip",1,620.132350,620.441031,262,0.000000,-1633.246941,"Decawave DW-8",0.958808,1,12,0xCE29,0xCE29,1,"6188CAF2F0020001000029CE"
1210,457535900,457589650,457817234,457787744,457803623,457803624,457817234,457587602,457821330,"decoded_payload_last_chip",1,620.645684,620.954365,262,0.371383,-1654.630724,"Decawave DW-8",0.961874,1,12,0x4F96,0x4F96,1,"6188CBF2F00200010000964F"
1211,457914200,457968120,458195704,458166214,458182092,458182094,458195704,457966072,458199800,"decoded_payload_last_chip",1,621.159017,621.467697,262,0.000000,-1642.197803,"Decawave DW-8",0.959083,1,12,0xD398,0xD398,1,"6188CCF2F0020001000098D3"
1212,458292600,458346590,458574175,458544685,458560563,458560565,458574175,458344542,458578271,"decoded_payload_last_chip",1,621.672350,621.981032,262,0.000000,-1664.468895,"Decawave DW-8",0.959213,1,12,0x5227,0x5227,1,"6188CDF2F002000100002752"
1213,458671100,458725061,458952645,458923155,458939034,458939035,458952645,458723013,458956741,"decoded_payload_last_chip",1,622.185684,622.494364,262,0.000000,-1679.332451,"Decawave DW-8",0.958984,1,12,0xD8F7,0xD8F7,1,"6188CEF2F00200010000F7D8"
1214,459049700,459103532,459331116,459301626,459317505,459317506,459331116,459101484,459335212,"decoded_payload_last_chip",1,622.699018,623.007699,262,0.000000,-1642.470547,"Decawave DW-8",0.959128,1,12,0x5948,0x5948,1,"6188CFF2F002000100004859"
1215,459428300,459482002,459709586,459680096,459695975,459695976,459709586,459479954,459713682,"decoded_payload_last_chip",1,623.212351,623.521031,262,0.000000,-1629.946551,"Decawave DW-8",0.959180,1,12,0xB382,0xB382,1,"6188D0F2F0020001000082B3"
1216,459806500,459860472,460088057,460058567,460074446,460074447,460088057,459858424,460092153,"decoded_payload_last_chip",1,623.725684,624.034366,262,4.975751,-1919.296966,"Decawave DW-8",0.955897,1,12,0x323D,0x323D,1,"6188D1F2F002000100003D32"
1217,460185200,460238943,460466527,460437038,460452916,460452917,460466527,460236895,460470623,"decoded_payload_last_chip",1,624.239018,624.547698,262,0.000000,-1629.562584,"Decawave DW-8",0.959295,1,12,0xB8ED,0xB8ED,1,"6188D2F2F00200010000EDB8"
1218,460563900,460617413,460844998,460815508,460831386,460831388,460844998,460615365,460849094,"decoded_payload_last_chip",1,624.752351,625.061032,262,0.000000,-1643.173954,"Decawave DW-8",0.959121,1,12,0x3952,0x3952,1,"6188D3F2F002000100005239"
1219,460941372,460995884,461223468,461193978,461209857,461209858,461223468,460993836,461227564,"decoded_payload_last_chip",1,625.265685,625.574365,262,-0.000000,-1650.241553,"Decawave DW-8",0.958929,1,12,0xA55C,0xA55C,1,"6188D4F2F002000100005CA5"
1220,461320400,461374354,461601938,461572449,461588327,461588329,461601938,461372306,461606034,"decoded_payload_last_chip",1,625.779017,626.087698,262,0.000000,-1630.536301,"Decawave DW-8",0.958873,1,12,0x24E3,0x24E3,1,"6188D5F2F00200010000E324"
1221,461698900,461752825,461980409,461950919,461966798,461966799,461980409,461750777,461984505,"decoded_payload_last_chip",1,626.292352,626.601032,262,0.000000,-1646.014370,"Decawave DW-8",0.959438,1,12,0xAE33,0xAE33,1,"6188D6F2F0020001000033AE"
1222,462077300,462131296,462358880,462329390,462345268,462345270,462358880,462129248,462362976,"decoded_payload_last_chip",1,626.805686,627.114366,262,0.000000,-1641.914562,"Decawave DW-8",0.958667,1,12,0x2F8C,0x2F8C,1,"6188D7F2F002000100008C2F"
1223,462455900,462509766,462737350,462707860,462723739,462723740,462737350,462507718,462741446,"decoded_payload_last_chip",1,627.319019,627.627699,262,0.000000,-1662.841268,"Decawave DW-8",0.958725,1,12,0x9E3E,0x9E3E,1,"6188D8F2F002000100003E9E"
1224,462834300,462888236,463115821,463086331,463102209,463102211,463115821,462886188,463119917,"decoded_payload_last_chip",1,627.832351,628.141033,262,0.000000,-1667.833302,"Decawave DW-8",0.958872,1,12,0x1F81,0x1F81,1,"6188D9F2F00200010000811F"
1225,463212800,463266707,463494291,463464801,463480680,463480681,463494291,463264659,463498387,"decoded_payload_last_chip",1,628.345685,628.654366,262,0.000000,-1647.299328,"Decawave DW-8",0.959063,1,12,0x9551,0x9551,1,"6188DAF2F002000100005195"
1226,463591200,463645177,463872761,463843272,463859150,463859152,463872761,463643129,463876857,"decoded_payload_last_chip",1,628.859018,629.167699,262,-0.000000,-1638.794756,"Decawave DW-8",0.959477,1,12,0x14EE,0x14EE,1,"6188DBF2F00200010000EE14"
1227,463969700,464023648,464251232,464221742,464237620,464237622,464251232,464021600,464255328,"decoded_payload_last_chip",1,629.372352,629.681033,262,0.000000,-1644.366303,"Decawave DW-8",0.958966,1,12,0x88E0,0x88E0,1,"6188DCF2F00200010000E088"
1228,464348200,464402118,464629702,464600213,464616091,464616092,464629702,464400070,464633798,"decoded_payload_last_chip",1,629.885685,630.194366,262,-0.000000,-1673.702344,"Decawave DW-8",0.958694,1,12,0x095F,0x095F,1,"6188DDF2F002000100005F09"
1229,464726600,464780589,465008173,464978683,464994562,464994563,465008173,464778541,465012269,"decoded_payload_last_chip",1,630.399019,630.707700,262,0.000000,-1631.804446,"Decawave DW-8",0.959395,1,12,0x838F,0x838F,1,"6188DEF2F002000100008F83"
1230,465105100,465159059,465386644,465357154,465373032,465373034,465386644,465157011,465390740,"decoded_payload_last_chip",1,630.912352,631.221034,262,0.000000,-1645.768230,"Decawave DW-8",0.959130,1,12,0x0230,0x0230,1,"6188DFF2F002000100003002"
1231,465483700,465537529,465765114,465735624,465751502,465751504,465765114,465535481,465769210,"decoded_payload_last_chip",1,631.425685,631.734367,262,0.000000,-1651.852868,"Decawave DW-8",0.959657,1,12,0x5E0A,0x5E0A,1,"6188E0F2F002000100000A5E"
1232,465861100,465916000,466143584,466114095,466129973,466129975,466143584,465913952,466147680,"decoded_payload_last_chip",1,631.939019,632.247700,262,0.000000,-1625.782076,"Decawave DW-8",0.958733,1,12,0xDFB5,0xDFB5,1,"6188E1F2F00200010000B5DF"
1233,466240500,466294470,466522055,466492565,466508443,466508445,466522055,466292422,466526151,"decoded_payload_last_chip",1,632.452352,632.761034,262,0.000000,-1648.846681,"Decawave DW-8",0.958889,1,12,0x5565,0x5565,1,"6188E2F2F002000100006555"
1234,466619000,466672941,466900525,466871035,466886914,466886915,466900525,466670893,466904621,"decoded_payload_last_chip",1,632.965686,633.274367,262,0.000000,-1644.710661,"Decawave DW-8",0.959292,1,12,0xD4DA,0xD4DA,1,"6188E3F2F00200010000DAD4"
1235,466997600,467051412,467278996,467249506,467265385,467265386,467278996,467049364,467283092,"decoded_payload_last_chip",1,633.479020,633.787701,262,0.000000,-1629.347259,"Decawave DW-8",0.958815,1,12,0x48D4,0x48D4,1,"6188E4F2F00200010000D448"
1236,467375900,467429882,467657467,467627977,467643855,467643857,467657467,467427834,467661563,"decoded_payload_last_chip",1,633.992353,634.301035,262,0.000000,-1662.249432,"Decawave DW-8",0.959240,1,12,0xC96B,0xC96B,1,"6188E5F2F002000100006BC9"
1237,467753936,467808352,468035937,468006447,468022325,468022327,468035937,467806304,468040033,"decoded_payload_last_chip",1,634.505686,634.814368,262,-0.000000,-1636.024244,"Decawave DW-8",0.959271,1,12,0x43BB,0x43BB,1,"6188E6F2F00200010000BB43"
1238,468132900,468186823,468414407,468384918,468400796,468400798,468414407,468184775,468418503,"decoded_payload_last_chip",1,635.019020,635.327700,262,0.000000,-1656.540979,"Decawave DW-8",0.959776,1,12,0xC204,0xC204,1,"6188E7F2F0020001000004C2"
1239,468511300,468565293,468792879,468763389,468779267,468779269,468792879,468563245,468796975,"decoded_payload_last_chip",1,635.532353,635.841036,262,5.260117,-1917.505799,"Decawave DW-8",0.954439,1,12,0x73B6,0x73B6,1,"6188E8F2F00200010000B673"
1240,468889800,468943765,469171349,469141859,469157737,469157739,469171349,468941717,469175445,"decoded_payload_last_chip",1,636.045688,636.354369,262,0.000000,-1639.568549,"Decawave DW-8",0.959029,1,12,0xF209,0xF209,1,"6188E9F2F0020001000009F2"
1241,469268300,469322235,469549819,469520330,469536208,469536209,469549819,469320187,469553915,"decoded_payload_last_chip",1,636.559021,636.867702,262,0.000000,-1641.725533,"Decawave DW-8",0.959195,1,12,0x78D9,0x78D9,1,"6188EAF2F00200010000D978"
1242,469646800,469700705,469928290,469898800,469914678,469914680,469928290,469698657,469932386,"decoded_payload_last_chip",1,637.072354,637.381036,262,0.000000,-1635.966102,"Decawave DW-8",0.959446,1,12,0xF966,0xF966,1,"6188EBF2F0020001000066F9"
1243,470025200,470079176,470306760,470277270,470293149,470293150,470306760,470077128,470310856,"decoded_payload_last_chip",1,637.585688,637.894368,262,0.000000,-1649.099666,"Decawave DW-8",0.958917,1,12,0x6568,0x6568,1,"6188ECF2F002000100006865"
1244,470403700,470457646,470685230,470655741,470671619,470671620,470685230,470455598,470689326,"decoded_payload_last_chip",1,638.099021,638.407701,262,0.000000,-1671.311092,"Decawave DW-8",0.958209,1,12,0xE4D7,0xE4D7,1,"6188EDF2F00200010000D7E4"
1245,470782200,470836117,471063701,471034211,471050089,471050091,471063701,470834069,471067797,"decoded_payload_last_chip",1,638.612355,638.921035,262,0.000000,-1646.185791,"Decawave DW-8",0.958940,1,12,0x6E07,0x6E07,1,"6188EEF2F00200010000076E"
