index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
67,1,146131501,146131501,133042,0.994840922103427,0.979254617574381,-0.22,-189.503208011206,-3054.16789580542+467.087346469279i,0.830081775561729+0.0837817299295679i,0.832835581693817+0.133983622325699i,8.16110124132264,0,1,
68,1,148342514,148342514,133042,0.994415121793272,0.986533959591899,-0.16,-215.649080024702,-1790.68310907434+2509.16448894889i,0.832495206186714+0.0455092745819507i,0.83642064546061+0.100338546288764i,8.35496098495977,0,1,
69,1,150554761,150554761,133042,0.995590569854717,0.9848836671937,0.19,-120.45677903016,1255.82554222409-2823.09467214416i,0.832906294368665+0.0729169761288698i,0.838362385667352+0.104775892414738i,8.1284091041695,0,1,
70,1,152770612,152770612,133042,0.995277781845935,0.93477261345919,0.43,-323.785062917717,-2799.46673888822+1350.50712082836i,0.82858707310449+0.0989978602187963i,0.819351585745237+0.191255618283085i,8.29266673187745,0,1,
71,1,154978967,154978967,133042,0.9951331432078,0.977418889154477,-0.24,-171.10805958895,939.82169788197-2949.33781981341i,0.832673137214832+0.0449053465039715i,0.838434415945189+0.084789044610975i,8.09052759474262,0,1,
72,1,157189365,157189365,133042,0.994960469300555,0.966529424882169,0.3,-172.929385937619,-1571.20923605288+2674.43724296521i,0.834624257176102+0.0190381752557668i,0.835756137924407+0.11887180900071i,8.2904711444779,0,1,
73,1,159410675,159410675,133042,0.995515862524334,0.988923942252507,0.14,-193.246378281078,3067.63498704488-342.035019991296i,0.8343034750931+0.0625436349563576i,0.833267975500592+0.141174332543728i,8.29981993724102,0,1,
74,1,161613583,161613583,133042,0.995457727151645,0.977622625225744,-0.24,-160.224935410399,1133.85205407864+2878.58749059464i,0.833610735945051+0.0518102325642265i,0.841101209272577+0.0669188404625041i,8.14376803673407,0,1,
75,1,163825777,163825777,133042,0.995351149171188,0.991402008719679,0.11,-154.895344130154,-2534.14235156632+1757.53126433462i,0.835958373693144+0.0326797809050668i,0.841602173808698+0.076084270293334i,8.35517575418044,0,1,
76,1,166038314,166038314,133042,0.994852362495084,0.994282051084689,0,-237.997631141318,1153.96617599363-2852.67101694649i,0.828399111747896+0.11246889897667i,0.830423007179041+0.149000592826959i,8.20676092604034,0,1,
77,1,168250639,168250639,133042,0.995532814803275,0.967361686289567,-0.3,-101.042906356609,1659.75071503465+2621.87456798583i,0.830986679890663+0.0610979267071076i,0.840519074254765+0.0577922344569772i,8.19560884534333,0,1,
78,1,170461043,170461043,133042,0.995659481887335,0.989233730244637,0.14,-109.635099361236,-2114.40651739331-2250.5528783957i,0.834855983572719+0.0535504732076487i,0.841150476256529+0.0793318485176377i,8.13112656876216,0,1,
79,1,172672310,172672310,133042,0.995706385934632,0.987833205150742,0.16,-59.5709574379053,2640.80901704681-1597.9944672788i,0.835337729005136+0.0435472431899284i,0.84244645001062+0.0678453930509003i,8.17216663978682,0,1,
