index,success,abs_start_detected,abs_start_fitted,samples_subtracted,alignment_correlation,integer_alignment_correlation,fractional_delay_samples,fitted_cfo_hz,global_gain,phr_gain,payload_gain,frame_suppression_db,clipped_component_count,fcs_pass,message
1716,1,649095721,649095721,227565,0.98744031906277,0.981388960570296,-0.0499999999999999,-1645.81569080472,-3225.84801323665-2954.54449848391i,0.85992112227929+0.0203634837112744i,0.881005077377786-0.00728978742055063i,14.728260737202,0,1,
1717,1,649474191,649474191,227565,0.987630626542313,0.977685537584754,0.11,-1644.69485557304,3094.21184398986+3109.48336320576i,0.858540565683385+0.00690197043365052i,0.881777685392364-0.0392396498518895i,14.6778141047075,0,1,
1718,1,649852662,649852662,227565,0.986210788966111,0.879869461991395,-0.44,-1629.74628415082,-3607.45480732167-2685.76216631314i,0.851422178494927-0.0250532413352109i,0.864048045558246-0.0763110407105404i,14.1607248744998,0,1,
1719,1,650231132,650231132,227565,0.98634256001312,0.920015908491935,0.34,-1630.91888776761,4185.65944490806+1574.6781182032i,0.851011094343306-0.0138803019173275i,0.866368662419096-0.0162408399664539i,14.2088922346572,0,1,
1720,1,650609602,650609603,227565,0.985410509016069,0.961909746819897,0.2,-1609.40063416444,-4399.15677491819-261.917281743298i,0.847850671015283-0.0217889265640805i,0.87143565555466-0.057088978834582i,14.1316175403082,0,1,
1721,1,650988073,650988073,227565,0.986354576594807,0.90378397054536,0.39,-1628.48999753476,4483.42923133799+183.416756694819i,0.849357757146518-0.0130835644755024i,0.873283436702602-0.0341151889322115i,14.2253307769564,0,1,
1722,1,651366544,651366544,227565,0.987156672913049,0.968163601649311,-0.17,-1618.33874798114,-4398.45710756278+309.412525393903i,0.856854399830467-0.0188028388170218i,0.870432527375759-0.0434061076465312i,14.5535439829025,0,1,
1723,1,651745015,651745014,227565,0.986037693667035,0.855900792388421,0.49,-1644.14906171085,4388.90882163177-1002.21651561621i,0.849165508227225-0.0220651302801168i,0.871684555189603-0.0247322606867396i,14.0915905944567,0,1,
1724,1,652123484,652123485,227565,0.98771625948918,0.981104755594236,0.0599999999999999,-1674.43845763833,-2037.63274539749+3871.23575279778i,0.854809491099117+0.0135474318065462i,0.872339886200335+0.00792799854914205i,14.5899291061364,0,1,
1725,1,652501955,652501955,227565,0.98781803531336,0.979604391670202,-0.0899999999999999,-1634.03533552845,4268.68303912907-996.198456508035i,0.857891471062746-0.00145136035768641i,0.872428510403454-0.0397163051551108i,14.6363087834627,0,1,
1726,1,652880426,652880426,227565,0.987856344143762,0.983231131896686,0,-1630.83078120358,-3537.85538375647+2567.85480624743i,0.8608012217968-0.00623794995489054i,0.881117656211847-0.01384332130359i,14.7758678565621,0,1,
1727,1,653258896,653258896,227565,0.98648697027102,0.941004555851656,0.28,-1629.5880546948,3570.03009317347-2658.31651834536i,0.852937270606905-0.0102643484121002i,0.866789196365789-0.0449409040778485i,14.2609298888462,0,1,
1728,1,653637367,653637367,227565,0.987146032485756,0.979154412449649,-0.0899999999999999,-1655.46808664476,-2943.48553549093+3249.9247588562i,0.858167037751435+0.0185850778989807i,0.881099298341507-0.00194474007599553i,14.7045113945181,0,1,
1729,1,654015837,654015837,227565,0.98658941378616,0.960260903127651,0.21,-1658.0146137002,2785.09931321265-3439.55702316089i,0.854587460750563+0.0118691154587522i,0.877445977888343-0.00307142711266663i,14.4595736611988,0,1,
1730,1,654394308,654394308,227565,0.986122095762019,0.917863583171646,-0.35,-1631.37328168621,-2215.33668056515+3893.64702912774i,0.853337539287905-0.0201020741470204i,0.86747888148306-0.0109618887955592i,14.2605896326345,0,1,
1731,1,654772778,654772778,227565,0.984057164997383,0.863047651248663,0.48,-1615.7546639119,-2242.02389418402-3878.04516256261i,0.842544422107778-0.0408504429999922i,0.868467683162176-0.0320119986124652i,13.6596352740897,0,1,
1732,1,655151249,655151249,227565,0.987649907474383,0.984600068184846,0,-1620.84077166574,-376.71974355233+4355.87285535312i,0.858060547722377-0.0374407785104891i,0.87203646088944-0.0538852165390974i,14.7313963778084,0,1,
1733,1,655529720,655529719,227565,0.986570842600778,0.863434176920004,0.47,-1641.11792862328,-77.5831793540792-4500.44854179947i,0.850546730921784-0.0152563466249462i,0.866212176137861-0.0232108188017085i,14.1721823089216,0,1,
1734,1,655908190,655908190,227565,0.98586554921456,0.906016106014487,-0.38,-1634.3097351933,-24.535005558481+4486.82959144893i,0.849923848029389-0.0155789417625937i,0.873273416820925-0.0451899437017804i,14.2614983481536,0,1,
1735,1,656286660,656286660,227565,0.987227380236417,0.979110250099592,0.0999999999999999,-1639.79401621949,-535.44757080558-4354.20326520006i,0.858739364115226-0.0186960383592261i,0.880217207009512-0.0270356779911623i,14.7181377300866,0,1,
1736,1,656665131,656665131,227565,0.987385839022587,0.970888951656894,-0.15,-1616.38025828642,1676.30364282497+4073.35273739602i,0.860527181913765-0.0114459643648852i,0.871169508754222-0.0312370813169313i,14.7783016066634,0,1,
1737,1,657043601,657043601,227565,0.987471524772687,0.976498333216295,-0.12,-1622.26072653804,-1256.65791882241-4208.55680622113i,0.858546039119967-0.0178018648132211i,0.872623018701652-0.0396321746015822i,14.6712325501735,0,1,
1738,1,657422072,657422072,227565,0.9873945199572,0.978357718397333,-0.0999999999999999,-1650.04712925223,2536.48401228545+3579.06489857634i,0.858899129835468+0.0153192716585476i,0.881115924946067+0.013236291392047i,14.7376485650729,0,1,
1739,1,657800542,657800542,227565,0.987928373578403,0.981322712249725,-0.0699999999999999,-1636.68313013803,-2202.53757966218-3786.52904060198i,0.860671413323979-0.0286969058507894i,0.873246651988412-0.041869654388244i,14.7887419157266,0,1,
1740,1,658179013,658179013,227565,0.985490411492258,0.969577018047159,0.15,-1633.14795773734,3534.55427044649+2600.01107124213i,0.845724689727814-0.0372540483796516i,0.872603677833206-0.0377520321053465i,14.0262508198173,0,1,
